close,high,low,bb_bbm,bb_bbh,bb_bbl,var,ema_3,ema_5,delta_1,delta_2,ret_3,atr_3,resultado,streak_lost,contexto
9171.31,9171.32,9171.3,9170.854499999998,9171.554484999851,9170.154515000144,5.617555225987533e-05,9171.372444391553,9171.239414411111,-0.569999999999709,-0.0799999999999272,6.433518851300946e-05,0.4756337653465229,lost,1,seguro
9139.72,9139.73,9139.71,9138.3155,9140.071569189984,9136.559430810015,4.924422565016852e-05,9139.64491771714,9139.367874903372,-0.1200000000008003,-0.2200000000011641,4.814383627582686e-05,0.3316132747926144,won,1,seguro
9113.59,9113.6,9113.58,9112.2765,9113.712971719193,9110.840028280809,2.1795609738193303e-05,9113.422909494097,9113.25326312523,0.2299999999995634,0.1700000000000727,5.815829150690455e-05,0.2103376509228821,lost,1,seguro
9130.6,9130.61,9130.59,9130.957,9131.991622636557,9129.922377363444,4.5808156271642313e-05,9130.553402966656,9130.527319651444,-0.0299999999988358,0.0200000000004365,5.366857573463335e-05,0.1997274698161686,won,5,seguro
9135.85,9135.86,9135.84,9137.477,9138.689717609435,9136.264282390564,3.977511947565878e-05,9136.224977048638,9136.503977155382,-0.3400000000001455,-0.8299999999999272,-0.0001619729176903,0.3774564817693668,won,0,seguro
9112.31,9112.32,9112.3,9112.564,9113.642376557602,9111.4856234424,2.421939358407204e-05,9112.227509282842,9112.192898894278,0.1700000000000727,0.0699999999997089,1.865642977394444e-05,0.1606447511368346,lost,1,seguro
9123.08,9123.09,9123.07,9123.1595,9124.901515786332,9121.417484213667,4.243808498800417e-05,9122.633013611996,9122.507914101268,0.6900000000005093,1.0900000000001455,0.0001271662106223,0.4402424414054369,won,0,seguro
9128.22,9128.23,9128.21,9126.4245,9129.281004682342,9123.56799531766,9.34058390660841e-06,9128.240328348027,9128.141255955936,-0.0500000000010913,-0.0700000000015279,-1.8623218333124747e-05,0.1407192868700618,won,4,seguro
9115.75,9115.76,9115.74,9115.5695,9116.354266844412,9114.78473315559,1.94029119186185e-05,9115.506186606071,9115.423414460256,0.3199999999997089,0.6599999999998545,7.021308574439722e-05,0.2601786401541777,lost,1,seguro
9137.87,9137.88,9137.86,9139.8115,9141.978482002743,9137.644517997254,4.465052775544341e-05,9138.080486314857,9138.357671700513,-0.0099999999983992,-0.2199999999993451,-0.0001389627470417,0.293646974393583,lost,1,seguro
9113.49,9113.5,9113.48,9112.7705,9113.550845436228,9111.990154563771,4.356992814712981e-05,9113.200215570712,9113.013475819,0.1499999999996362,1.0300000000006548,0.000105349447409,0.3433185764725879,won,0,seguro
9123.83,9123.84,9123.82,9124.8105,9126.342498368129,9123.278501631876,6.739267978976308e-05,9124.201360186766,9124.308408197856,-0.5100000000002183,-1.1000000000003638,-0.0001501336956999,0.4953625235000829,won,0,seguro
9128.7,9128.71,9128.69,9128.492,9129.3321095167,9127.6518904833,3.909585105445229e-05,9128.693334277588,9128.71182660205,-0.0699999999997089,0.4000000000014552,-1.2049763331578587e-05,0.2712313903205389,lost,2,seguro
9124.5,9124.51,9124.49,9124.3015,9125.866048177537,9122.736951822464,1.8813037450737e-05,9124.608738537949,9124.702624386671,-0.1200000000008003,-0.0400000000008731,-4.493195001376016e-05,0.221446678850788,lost,5,arriscado
9114.35,9114.36,9114.34,9114.7825,9116.026507636612,9113.53849236339,2.292865640121697e-05,9114.312210862712,9114.291403687504,0.0799999999999272,-0.0799999999999272,1.2069026051664268e-05,0.1603616588493157,won,1,seguro
9136.15,9136.16,9136.14,9134.128,9136.13888637173,9132.117113628272,7.444376128705671e-05,9135.769580130182,9135.511062080675,0.7099999999991269,0.3500000000003638,8.64771612720805e-05,0.5604012807681172,lost,5,arriscado
9124.2,9124.21,9124.19,9122.956,9124.322812349868,9121.589187650134,4.165558038827501e-05,9123.760822004686,9123.580900783638,0.680000000000291,1.070000000001528,0.0001172843092229,0.4174099427322644,won,1,seguro
9136.03,9136.04,9136.02,9137.38,9138.72283282662,9136.03716717338,3.630442905362424e-05,9136.127488524318,9136.345984770254,0.180000000000291,-0.1599999999998544,-7.114181518885765e-05,0.3149709878464143,won,0,seguro
9131.15,9131.16,9131.14,9131.177,9132.038628690338,9130.315371309662,4.678682818416323e-05,9131.326636448714,9131.362312198213,-0.2399999999997817,-0.5599999999994907,-8.103470365938836e-05,0.2919627498538558,won,1,seguro
9139.96,9139.97,9139.95,9141.0665,9142.365242083682,9139.767757916316,4.226612385455244e-05,9140.38441197208,9140.58123383178,-0.6000000000003638,-0.8900000000012369,-0.0001597126048251,0.4534955107926429,lost,1,seguro
9141.37,9141.38,9141.36,9141.0935,9142.29111888761,9139.895881112388,3.078407848919312e-05,9141.161183106582,9141.018744410085,0.1400000000012369,0.3000000000010914,0.0001104989300202,0.3034190350770344,lost,2,seguro
9152.88,9152.89,9152.87,9152.272,9153.299240964889,9151.244759035117,1.522544861236491e-05,9152.8256116516,9152.765785229363,0.1599999999998544,-0.0200000000004365,0.0,0.1820955996042577,won,1,seguro
9111.66,9111.67,9111.65,9112.655,9113.70610418132,9111.603895818682,2.031782731657575e-05,9111.820297051005,9111.998888478423,-0.0699999999997089,-0.3800000000010186,-6.913739575897804e-05,0.1948960789427456,lost,2,seguro
9141.55,9141.56,9141.54,9139.451,9141.2875282465,9137.614471753504,3.0551155435799464e-05,9141.148965072243,9140.828142792452,0.3499999999985448,0.9200000000000728,0.000156453088143,0.4183317822791837,lost,5,arriscado
9126.95,9126.96,9126.94,9128.321,9129.615185458137,9127.026814541863,4.276403267151319e-05,9127.181119799045,9127.40852483085,-0.0799999999999272,-0.819999999999709,-6.463954143176576e-05,0.3223537347786724,won,0,seguro
9115.84,9115.85,9115.83,9114.8925,9116.033427254528,9113.751572745472,3.172530433213181e-05,9115.68736836271,9115.55486104414,0.1000000000003638,0.4500000000007276,6.692096633886813e-05,0.2304972263799862,lost,3,arriscado
9139.71,9139.72,9139.7,9140.2865,9141.215892812465,9139.357107187536,5.635547029228826e-05,9139.69188366176,9139.7781541027,0.3899999999994179,-0.3600000000005821,-1.641162993759604e-05,0.4461467036550299,lost,3,arriscado
9143.38,9143.39,9143.37,9142.9555,9144.141408512452,9141.769591487548,2.806434338864763e-05,9143.459406142938,9143.49180968874,0.0499999999992724,-0.3900000000012369,-4.374558443021037e-05,0.1919633332675233,lost,1,seguro
9151.85,9151.86,9151.84,9151.793500000002,9152.363000658404,9151.2239993416,3.996095739827447e-05,9151.949557561686,9151.969455848515,-0.0699999999997089,-0.4200000000000727,-5.4630777887698656e-05,0.2250466164279761,won,0,seguro
9140.9,9140.91,9140.89,9140.7685,9142.502192879345,9139.034807120655,3.7044040323439154e-05,9140.919364223704,9140.994560419644,-0.0599999999994906,0.1900000000005093,1.859807695892001e-05,0.1971220807306092,lost,5,arriscado
9113.96,9113.97,9113.95,9113.352,9115.090880099351,9111.61311990065,8.47789371076627e-06,9113.872921304366,9113.844711768794,0.1699999999982537,0.1899999999986903,1.6458539293662255e-05,0.1017802991049046,lost,2,seguro
9146.27,9146.28,9146.26,9147.158,9148.321865971548,9145.994134028451,3.55042869259372e-05,9146.375447820526,9146.530505329329,-0.0399999999990541,0.0699999999997089,-6.23166033296707e-05,0.2698141283417558,won,0,seguro
9117.39,9117.4,9117.38,9119.084,9121.165301515875,9117.002698484126,7.518044344612846e-05,9117.507315453244,9117.686882079335,0.0799999999999272,-0.6900000000005093,1.2065001842476164e-05,0.4512260400061664,lost,3,arriscado
9142.11,9142.12,9142.1,9141.599,9142.98476910051,9140.21323089949,7.733169769340696e-05,9142.07046228958,9141.859758607645,-0.2699999999986175,-0.1499999999996362,3.0628440913949007e-05,0.3959771916401833,lost,1,seguro
9115.56,9115.57,9115.55,9114.624500000002,9115.623188640142,9113.62581135986,2.4466394315926546e-05,9115.30789380333,9115.151484035943,0.3999999999996362,0.3699999999989813,7.789486387599354e-05,0.278767208546916,won,1,seguro
9144.0,9144.01,9143.99,9141.865,9144.288860557042,9139.441139442955,3.748228850691319e-05,9143.837659983776,9143.586587875125,-0.0900000000001455,0.5200000000004366,9.077814368541048e-05,0.302787856487793,lost,1,seguro
9111.55,9111.56,9111.54,9113.4885,9115.936521854454,9111.040478145547,2.8694806335047936e-05,9111.796194285882,9111.98939850014,-0.1900000000005093,-0.7900000000008731,-8.34036594453691e-05,0.2651698555057638,won,0,seguro
9150.74,9150.75,9150.73,9150.147,9150.651939600331,9149.64206039967,2.810420139492827e-05,9150.401556989083,9150.285177305692,0.5900000000001455,0.7700000000004366,8.743226731522391e-05,0.2754720119682036,won,2,seguro
9122.56,9122.57,9122.55,9122.991,9124.190798316418,9121.791201683582,5.201570130915281e-05,9122.267884118482,9122.288726030694,0.8400000000001455,0.4899999999997817,2.959783124611981e-05,0.461204892578188,won,0,seguro
9115.46,9115.47,9115.45,9114.838,9115.592628385468,9114.083371614532,3.109378524701174e-05,9115.376593143472,9115.290289826864,-0.0500000000010913,0.4099999999998545,4.498055413848512e-05,0.1974189525269314,won,2,seguro
9138.91,9138.92,9138.9,9137.611,9138.849432880676,9136.372567119324,4.590545189041208e-05,9138.493319486935,9138.257908408024,0.6599999999998545,0.819999999999709,0.0001389855586344,0.4607127780203693,won,1,seguro
9153.6,9153.61,9153.59,9152.292,9153.4647506129,9151.1192493871,1.852456441765302e-05,9153.239171689043,9153.026430969763,0.5200000000004366,0.7299999999995634,0.0001103512776166,0.329045611965208,won,5,seguro
9125.07,9125.08,9125.06,9124.9485,9125.66037850095,9124.23662149905,3.166235172566872e-05,9125.007232512027,9124.97577525318,-0.0300000000006548,0.430000000000291,2.6301859870292432e-05,0.2417572293658714,won,0,seguro
9144.26,9144.27,9144.25,9144.0645,9144.920758722554,9143.208241277449,2.325731157562843e-05,9144.371680246888,9144.386018546831,-0.180000000000291,-0.3500000000003638,-3.93674094714136e-05,0.1738439202353433,lost,1,seguro
9139.86,9139.87,9139.85,9140.3575,9141.901285930757,9138.813714069243,1.1141787161623122e-05,9139.87759019682,9139.926713178858,-0.0799999999999272,-0.0100000000002182,8.75294591340392e-06,0.142485746708139,won,5,seguro
9145.1,9145.11,9145.09,9145.989,9147.027477732045,9144.950522267956,4.746754900098634e-05,9145.33690595902,9145.5795666314,0.0500000000010913,-0.7999999999992724,-0.0001213617443727,0.3519313130513297,lost,7,arriscado
9123.91,9123.92,9123.9,9124.1235,9125.712629006748,9122.534370993251,3.220692579503111e-05,9124.258232823246,9124.445446407815,-0.3400000000001455,-0.9500000000007276,-0.0001128774545368,0.364549247589623,lost,2,seguro
9127.42,9127.43,9127.41,9126.351,9128.268716350263,9124.433283649734,5.918346710693328e-05,9127.208528683235,9126.922955217007,-0.0100000000002182,0.2800000000006548,0.0001545034467418,0.3372875706431018,won,0,seguro
9172.15,9172.16,9172.14,9172.5495,9173.814861213252,9171.284138786748,5.69798008397429e-05,9171.934947109108,9171.928245842344,0.5299999999988358,0.5900000000001455,-1.4173139066930853e-05,0.3835103489040634,lost,1,seguro
9127.76,9127.77,9127.75,9126.9395,9128.318637049008,9125.56036295099,4.685620833643686e-05,9127.82174711144,9127.772830752045,-0.0200000000004365,-0.5799999999999272,-3.286666323432108e-06,0.2941122268048898,lost,1,seguro
9131.91,9131.92,9131.9,9130.8335,9131.975327920518,9129.691672079483,5.961047889985817e-05,9131.70091173034,9131.474906848158,-0.0599999999994906,0.8999999999996362,5.366087640257256e-05,0.4106203676683479,won,0,seguro
9142.97,9142.98,9142.96,9140.853,9143.2548917545,9138.4511082455,6.048768815941796e-05,9142.833622458544,9142.590729972248,0.2299999999995634,-0.0500000000010913,5.468712402478815e-06,0.3280166972789784,won,0,seguro
9140.89,9140.9,9140.88,9141.5005,9143.528784743316,9139.472215256685,3.196607560679879e-05,9140.660059555614,9140.60282490716,0.2899999999990541,0.6299999999991996,9.409159488527052e-05,0.2794742592059046,won,1,seguro
9143.42,9143.43,9143.41,9142.892,9144.02113418159,9141.76286581841,2.006998218771956e-05,9143.3142941283,9143.193114271628,0.0,0.110000000000582,6.234379870595497e-05,0.1885909252777706,lost,1,seguro
9151.7,9151.71,9151.69,9152.146,9152.884928954614,9151.407071045389,5.0127464100188127e-05,9151.792662475516,9151.835037122157,-0.3599999999987631,0.0,2.0761601090990567e-05,0.337626554224444,lost,1,seguro
9111.44,9111.45,9111.43,9112.98,9115.373232124048,9110.586767875951,4.284328097282731e-05,9111.602024285734,9111.70871066671,-0.4499999999989086,-0.0399999999990541,-1.207258918611842e-05,0.3370873645940147,won,2,seguro
9145.28,9145.29,9145.27,9144.6845,9145.403790622791,9143.965209377206,4.198696207037422e-05,9145.082345744337,9145.003704714474,0.4000000000014552,0.4600000000009459,8.747758386995486e-06,0.3118333179477935,won,0,seguro
9115.03,9115.04,9115.02,9115.7835,9117.048099145984,9114.518900854018,3.062430932580386e-05,9114.957212701853,9115.011554208895,0.110000000000582,0.2700000000004365,4.498267618391338e-05,0.2118182421690331,won,0,seguro
9115.32,9115.33,9115.31,9114.2965,9115.11190848652,9113.48109151348,2.15693835068229e-05,9115.051502820486,9114.869027969453,0.3799999999991996,0.4699999999993451,9.325830245754396e-05,0.260927849505197,won,0,seguro
9128.19,9128.2,9128.18,9128.3035,9129.525830151852,9127.081169848148,2.1791812931249787e-05,9128.249157264105,9128.2391078312,-0.0399999999990541,-0.2899999999990541,-3.176870629051365e-05,0.1494171709771038,lost,4,arriscado
9145.97,9145.98,9145.96,9145.254,9146.438219574287,9144.06978042571,1.4443407298439212e-05,9145.98953258316,9145.946094107749,-0.0300000000006548,-0.1599999999998544,-2.1867506962980343e-06,0.104992774555984,won,0,seguro
9153.54,9153.55,9153.53,9153.3295,9154.721368887524,9151.937631112476,2.931286713107768e-05,9153.752845379317,9153.801066357622,-0.429999999998472,-0.3999999999996362,-6.445178296554666e-05,0.2376052239457133,won,0,seguro
9153.61,9153.62,9153.6,9153.920000000002,9154.792261428707,9153.047738571297,4.843244269970233e-05,9153.748281094357,9153.840173874189,-0.1700000000000727,-0.3899999999994179,-8.739644886346376e-06,0.2944926854839683,won,0,seguro
9126.49,9126.5,9126.48,9127.6035,9128.936965785106,9126.270034214896,4.430448241605838e-05,9126.695976699191,9126.91480552273,0.0100000000002182,-0.680000000000291,-0.0001128455484075,0.3310249063685764,lost,4,arriscado
9124.11,9124.12,9124.1,9124.7385,9126.260029165009,9123.216970834996,6.76720283030439e-05,9124.155680093383,9124.242272131904,0.2800000000006548,-0.2299999999995634,-8.986370306396374e-05,0.4269083490003463,won,0,seguro
9144.36,9144.37,9144.35,9143.3885,9144.243749086543,9142.533250913457,1.628360323995277e-05,9144.10738813131,9143.929522454113,0.3199999999997089,0.6100000000005821,6.56185201710624e-05,0.2440867012835355,won,1,seguro
9125.98,9125.99,9125.97,9127.6335,9129.537719262577,9125.729280737423,1.7097736958191452e-05,9126.131939785446,9126.314709297229,-0.1200000000008003,-0.3900000000012369,-4.382898805432856e-05,0.1874248876674522,won,0,seguro
9112.89,9112.9,9112.88,9112.4,9113.93977920491,9110.86022079509,4.260088439079604e-05,9113.161625047433,9113.162727727551,-0.4000000000014552,-0.75,-0.0001119168392051,0.3902026485130057,lost,2,seguro
9136.41,9136.42,9136.4,9134.4025,9136.72358487566,9132.08141512434,4.646016359555661e-05,9136.167395032546,9135.937138702524,0.3299999999999272,0.2600000000002183,0.0001061798884343,0.3801783470080844,lost,7,arriscado
9126.88,9126.89,9126.87,9125.2775,9126.46859823278,9124.08640176722,3.910833438222186e-05,9126.502028547377,9126.223177934586,0.2999999999992724,1.0999999999985448,0.0001358808806835,0.3790084404965717,lost,3,arriscado
9115.34,9115.35,9115.33,9114.579,9115.577376682197,9113.580623317805,4.843415978971988e-05,9115.170294156776,9114.980555611228,-0.0499999999992724,0.4200000000000727,0.0001239822211689,0.336039420812777,lost,1,seguro
9140.6,9140.61,9140.59,9141.6355,9143.835431589843,9139.435568410156,2.965682388779889e-05,9140.430119111228,9140.459237360736,0.3400000000001455,0.569999999999709,2.2974949646759057e-05,0.2692113888092206,lost,1,seguro
9154.0,9154.01,9153.99,9153.2875,9154.058522048972,9152.516477951029,4.274707695211144e-05,9153.68939450502,9153.537893812052,0.6299999999991996,0.3500000000003638,8.521591308863208e-05,0.4109061420177086,won,0,seguro
9133.46,9133.47,9133.45,9134.456,9135.517007068844,9133.394992931157,2.4571051166944904e-05,9133.623646766937,9133.752199381852,-0.0800000000017462,-0.570000000001528,-6.459347168019658e-05,0.1875427683638652,lost,1,seguro
9116.09,9116.1,9116.08,9115.281,9116.350409182563,9114.211590817438,3.5221156398824034e-05,9115.798270970166,9115.71252468028,0.569999999999709,0.680000000000291,6.472491909392808e-05,0.3044577488119876,won,0,seguro
9127.23,9127.24,9127.22,9124.662,9127.73171399318,9121.59228600682,6.199009110007531e-05,9126.983421378029,9126.699132536589,0.0499999999992724,1.0200000000004366,4.820972105190613e-05,0.4528489323125532,won,8,seguro
9143.31,9143.32,9143.3,9142.704999999998,9144.025825499451,9141.384174500545,4.001301242247264e-05,9142.9971765132,9142.909507111164,0.4599999999991269,0.8099999999994907,0.0001126633618746,0.3493295818742563,won,0,seguro
9142.85,9142.86,9142.84,9143.448,9144.370010845952,9142.525989154048,2.3928999460471177e-05,9143.202146689551,9143.373497170183,-0.5499999999992724,-0.7399999999997817,-9.84278879014866e-05,0.3164630300168511,won,0,seguro
9145.67,9145.68,9145.66,9145.8595,9147.097279867328,9144.621720132674,2.7648395974729592e-05,9145.57542040561,9145.51931723513,0.110000000000582,0.1599999999998544,1.0934255601391383e-05,0.1814041207617769,lost,1,seguro
9141.4,9141.41,9141.39,9140.3775,9142.701684803324,9138.053315196674,3.5077189362670174e-05,9141.519827579254,9141.538712124442,-0.0400000000008731,-0.3299999999999272,-8.203759509528563e-05,0.2248055336983181,lost,1,seguro
9129.09,9129.1,9129.08,9129.465,9130.44857511154,9128.48142488846,2.3358203800996413e-05,9129.278723851396,9129.41581010929,-0.2099999999991268,-0.4200000000000727,-4.490935976775301e-05,0.2115501767696324,won,4,seguro
9112.23,9112.24,9112.22,9111.805,9112.428939099487,9111.181060900512,3.2745212031590764e-05,9112.211888445892,9112.131876899182,-0.0500000000010913,-0.1300000000010186,1.5364202943457528e-05,0.1877632795132745,lost,3,arriscado
9143.49,9143.5,9143.48,9143.157,9143.903193004538,9142.410806995464,4.076496379555461e-05,9143.451785845757,9143.404292610954,-0.0799999999999272,0.25,4.3748885770522605e-05,0.2326197794481921,lost,1,seguro
9140.73,9140.74,9140.72,9140.9835,9142.185719197923,9139.781280802075,3.5070551527252255e-05,9140.815314361113,9140.801236201767,-0.2900000000008731,-0.110000000000582,1.5316297963252623e-05,0.275157104093408,won,1,seguro
9113.15,9113.16,9113.14,9112.874,9114.204509676782,9111.543490323218,2.1400078319723813e-05,9112.99344181472,9112.87611274222,0.2299999999995634,0.3299999999999272,2.084942762836661e-05,0.2233522055252692,won,1,seguro
9115.49,9115.5,9115.48,9115.284,9116.433685174236,9114.134314825766,2.8006465365027346e-05,9115.38681159772,9115.361680903176,0.2299999999995634,0.0799999999999272,4.936895504559224e-05,0.2596903844499165,won,0,seguro
9132.04,9132.05,9132.03,9131.3775,9132.02956978153,9130.725430218466,3.570210486234406e-05,9131.730572444512,9131.576581592162,0.3900000000012369,0.680000000000291,0.0001193742162644,0.3245070178203925,won,2,seguro
9176.95,9176.96,9176.94,9177.903,9179.72281427625,9176.08318572375,5.365830097648352e-05,9176.991561665498,9177.01754259152,-0.0499999999992724,-0.5099999999983993,3.814048776229484e-05,0.3452688184864338,won,2,seguro
9141.97,9141.98,9141.96,9141.34,9142.508434850604,9140.171565149396,4.00055670696383e-05,9141.758230445284,9141.539518012303,-0.0200000000004365,0.5,0.0001258092818805,0.2984208658133934,won,1,seguro
9133.13,9133.14,9133.12,9131.4705,9133.622889137694,9129.318110862305,3.450093219440327e-05,9132.989303997892,9132.836524040496,0.1299999999991996,0.2799999999988358,6.898439638636233e-05,0.2464652067038143,lost,1,seguro
9116.44,9116.45,9116.43,9119.824,9123.771588631033,9115.876411368969,5.43805713069208e-05,9116.733535105755,9117.119701319729,-0.0699999999997089,-0.5900000000001455,-0.0001667039557092,0.4215265503473265,lost,4,arriscado
9112.12,9112.13,9112.11,9112.6815,9113.370913518858,9111.992086481145,4.4596897115084894e-05,9112.376898262844,9112.463269500528,-0.569999999999709,-0.4699999999993451,-6.693932553680781e-05,0.3427004400860129,won,3,seguro
9124.02,9124.03,9124.01,9123.362,9124.315007869824,9122.408992130177,6.173658366159533e-05,9124.014772719554,9123.849848073976,-0.5100000000002183,0.1900000000005093,0.0001008429152371,0.5212299124825257,won,2,seguro
9150.44,9150.45,9150.43,9150.386,9151.153682225908,9149.618317774091,3.511756354727885e-05,9150.338713641697,9150.26514852109,-0.0499999999992724,0.5300000000006548,5.136628863278148e-05,0.2283303242752727,lost,1,seguro
9152.82,9152.83,9152.81,9153.508,9154.460273070066,9152.555726929932,2.9433767680738427e-05,9152.967237438868,9153.032206852811,-0.2600000000002183,-0.4200000000000727,-2.840573883333697e-05,0.2425058250959957,won,2,seguro
9121.99,9122.0,9121.98,9120.753,9121.757213124742,9119.74878687526,2.9445844851998704e-05,9121.664315428448,9121.439869055734,0.3799999999991996,0.569999999999709,0.0001249883508662,0.3439103227631069,won,1,seguro
9123.12,9123.13,9123.11,9122.7645,9123.731608577284,9121.797391422717,2.928925525252169e-05,9123.097542370444,9123.081183066884,0.0500000000010913,-0.0899999999983265,2.082664231783937e-05,0.1529575211973353,won,0,seguro
9129.89,9129.9,9129.88,9129.993,9131.354911891396,9128.631088108605,6.890052660311038e-05,9130.016021139343,9130.073976687469,0.0699999999997089,-0.8700000000008004,-7.009450710981913e-05,0.4074474111526198,lost,2,seguro
9145.79,9145.8,9145.78,9145.241,9146.41163914166,9144.07036085834,4.432971751705547e-05,9145.94051299074,9145.890542655954,-0.4199999999982537,-0.3899999999994179,-9.840496485669092e-06,0.2876212433788124,lost,1,seguro
9136.15,9136.16,9136.14,9136.416,9137.054636046523,9135.777363953475,4.989743387401504e-05,9136.307740532327,9136.363460115996,-0.0400000000008731,-0.8400000000001455,-5.472465290889961e-05,0.3316835898027387,lost,2,seguro
9115.5,9115.51,9115.49,9114.5985,9116.30457473459,9112.89242526541,1.869824920797406e-05,9115.459436618448,9115.382985543123,-0.1200000000008003,0.1700000000000727,4.498035674904699e-05,0.1901242398281812,lost,2,seguro
9150.2,9150.21,9150.19,9150.3185,9151.0226952854,9149.614304714603,3.375076699539243e-05,9150.258589205212,9150.265969932176,-0.0299999999988358,-0.2699999999986175,-2.6228246947646028e-05,0.142468244229255,lost,2,seguro
9122.84,9122.85,9122.83,9122.807,9123.70657990182,9121.907420098178,2.4724923336234327e-05,9122.968771185222,9123.000788711255,-0.2800000000006548,-0.2299999999995634,-4.055590082863159e-05,0.1986383474651813,lost,1,seguro
9141.38,9141.39,9141.37,9143.662,9146.977506597794,9140.346493402209,1.804058227599545e-05,9141.535890663345,9141.712800825491,-0.180000000000291,-0.3900000000012369,-3.281672515342837e-05,0.2305554096868727,won,2,seguro
9131.48,9131.49,9131.47,9130.4535,9131.52851209294,9129.37848790706,4.320557345806277e-05,9131.392893938666,9131.216925519706,-0.1900000000005093,0.2600000000002183,6.461582605865601e-05,0.3221303088446051,lost,1,seguro
9151.98,9151.99,9151.97,9151.311000000002,9152.374671001728,9150.247328998275,3.192662401473369e-05,9151.846735791429,9151.77566336762,0.109999999998763,0.5100000000002183,3.605907131509767e-05,0.2341048843079894,won,0,seguro
9152.81,9152.82,9152.8,9153.908,9154.840407636182,9152.975592363817,3.604006820642192e-05,9153.199570273588,9153.405632832972,-0.6200000000008004,-0.8000000000010914,-0.0001059671523677,0.3831078602155497,lost,2,seguro
9139.41,9139.42,9139.4,9139.2425,9140.067603023932,9138.417396976069,5.3262105124537045e-05,9139.0870054415,9139.066157031224,0.7399999999997817,0.8999999999996362,3.8297155287247975e-05,0.4384668235793192,lost,1,seguro
9139.94,9139.95,9139.93,9138.143,9139.60620333514,9136.67979666486,2.2776001090913665e-05,9139.29967086856,9138.867718532589,0.6599999999998545,1.5500000000010914,0.0002079220489294,0.5936298682823274,won,3,seguro
9137.87,9137.88,9137.86,9137.8025,9138.292719338877,9137.312280661125,3.420071441251069e-05,9137.916497806316,9137.90169633602,-0.2399999999997817,0.180000000000291,-1.8603551746321223e-05,0.3091189374879292,lost,3,arriscado
9132.57,9132.58,9132.56,9133.201,9134.616894063727,9131.785105936273,2.3518009818669235e-05,9132.618017667852,9132.63112011246,-0.1700000000000727,-0.1000000000003638,2.080509133439712e-05,0.1708985362160719,lost,1,seguro
9151.04,9151.05,9151.03,9150.2295,9152.439490723957,9148.019509276042,3.663829394397933e-05,9151.27110999806,9151.315652625835,-0.3199999999997089,-0.5999999999985448,-6.228412268438621e-05,0.3063611007376463,lost,1,seguro
9132.39,9132.4,9132.38,9131.605,9132.519778661765,9130.690221338236,4.0237895272157245e-05,9132.143129472222,9132.06423980055,0.4599999999991269,0.7699999999986176,3.3946264158757344e-05,0.3595276169548908,lost,2,seguro
9125.62,9125.63,9125.61,9126.054,9126.66996753164,9125.43803246836,2.858090353670664e-05,9125.790382018584,9125.84485376743,-0.2599999999983993,-0.4799999999995634,-6.026624531418889e-05,0.2253705363905134,won,2,seguro
9136.57,9136.58,9136.56,9137.5225,9138.516479376003,9136.528520623997,4.6163421490609415e-05,9136.709154622544,9136.93855818868,0.25,-0.4600000000009459,-0.0001149095716391,0.4038660442429853,won,4,seguro
9128.9,9128.91,9128.89,9128.445,9129.544063237545,9127.345936762456,2.9109827463327413e-05,9128.990935854032,9128.974396342508,-0.3000000000010914,-0.1300000000010186,7.668014411432722e-06,0.2557868003634758,lost,1,seguro
9135.22,9135.23,9135.21,9135.6455,9136.728116737328,9134.56288326267,6.088340706162222e-05,9134.952815026616,9135.008966554848,0.679999999998472,0.7899999999990541,4.488325427676188e-05,0.4307166035435512,won,0,seguro
9123.27,9123.28,9123.26,9122.7505,9123.77487249086,9121.72612750914,3.215986643723317e-05,9123.10173279843,9122.941846067282,0.1499999999996362,0.3900000000012369,2.521089461393622e-05,0.2736422933255936,lost,1,seguro
9151.11,9151.12,9151.1,9151.974,9153.509101299578,9150.438898700422,5.590600639072429e-05,9151.121148058251,9151.161001779452,-0.0799999999999272,-0.1199999999989813,2.513419474436951e-05,0.2411156140492907,won,1,seguro
9112.35,9112.36,9112.34,9111.987,9112.575017006522,9111.398982993476,2.899939783082968e-05,9112.076677255158,9111.972554293348,0.4200000000000727,0.6000000000003638,8.121506517499988e-05,0.3007653004313762,won,1,seguro
9171.12,9171.13,9171.11,9171.923,9173.027356826284,9170.818643173718,7.36810537064932e-05,9171.140761458882,9171.289261529066,0.3400000000001455,-0.1899999999986903,-9.04932974994388e-05,0.5032577432172538,lost,1,seguro
9131.83,9131.84,9131.82,9130.1045,9131.42940716657,9128.779592833427,5.722190374560251e-05,9131.41618377047,9131.124991350323,0.3700000000008003,1.1499999999996362,0.0001303304040023,0.4428462040456359,won,1,seguro
9122.5,9122.51,9122.49,9123.0505,9123.878786786052,9122.222213213949,5.340221426933667e-05,9122.80090810302,9122.94732607642,-0.3600000000005821,-0.7600000000002183,-0.000121662368295,0.3808579578001382,won,1,seguro
9139.37,9139.38,9139.36,9138.3235,9139.634168150256,9137.012831849745,3.747313838456783e-05,9139.087823886468,9138.985175624875,0.5799999999999272,0.6400000000012369,5.033423023115269e-05,0.3125568582558136,lost,2,seguro
9115.39,9115.4,9115.38,9114.501,9115.49310684886,9113.508893151142,4.582122710037892e-05,9115.00058831355,9114.80083341684,0.4699999999993451,1.180000000000291,8.447966015023844e-05,0.4740591312194202,won,1,seguro
